nameOrig,count_amount,mean_amount,mean_balance_change
C689652584,1,37669.14,-37669.14
C690034207,1,5624.02,-5624.02
C690114477,1,59996.12,-59996.12
C690196835,1,2624422.62,-2624422.62
C69058368,1,102660.35,-102660.35
C690631136,1,128893.5,-128893.5
C690969509,1,77710.4,-77710.4
C691233312,1,362837.15,-362837.15
C691812309,1,2799902.39,-2799902.39
C692202599,1,166880.54,-166880.54
C692435443,1,381977.83,-381977.83
C692473125,1,472808.24,-472808.24
C692473423,1,1050635.77,-1050635.77
C692577910,1,165925.37,-165925.37
C692635750,1,4011314.1,-4011314.1
C692748109,1,2343696.85,-2343696.85
C692830443,1,351268.75,-351268.75
C693010447,1,293470.64,-293470.64
C693388130,1,334890.91,-334890.91
C693406382,1,4919642.57,-4919642.57
C693427358,1,21729.0,-21729.0
C693914149,1,1905476.22,-1905476.22
C694579714,1,4438931.81,-4438931.81
C694643897,1,2561698.04,-2561698.04
C694763247,1,207021.45,-207021.45
C694832431,1,2178303.49,-2178303.49
C694879733,1,74436.56,-74436.56
C69493310,1,0.0,0.0
C695007520,1,3774777.76,-3774777.76
C6950250,1,3222396.0,-3222396.0
C695109550,1,568292.72,-568292.72
C695129655,1,455074.13,-455074.13
C695418375,1,367263.47,-367263.47
C695823841,1,1159010.44,-1159010.44
C69590839,1,145944.8,-145944.8
C696026207,1,167606.49,-167606.49
C696147355,1,244814.12,-244814.12
C696671781,1,36847.9,-36847.9
C696760428,1,156396.46,-156396.46
C696765995,1,74854.93,-74854.93
C697159622,1,127905.82,-127905.82
C697413376,1,731113.99,-731113.99
C697650903,1,10000000.0,-10000000.0
C698551144,1,66941.04,-66941.04
C698568387,1,174725.11,-174725.11
C699121827,1,3572736.74,-3572736.74
C699198167,1,329937.88,-329937.88
C699355424,1,176776.55,-176776.55
C699771361,1,144065.75,-144065.75
C699869751,1,736677.36,-736677.36
C699874957,1,1795622.71,-1795622.71
C700083141,1,1646181.09,-1646181.09
C700411853,1,2898.09,-2898.09
C700848378,1,886588.02,-886588.02
C701300416,1,526119.49,-526119.49
C701624448,1,375141.86,-375141.86
C701712936,1,10000000.0,-10000000.0
C702109004,1,114339.1,-114339.1
C702607900,1,74921.74,-74921.74
C702710728,1,118111.77,-118111.77
C703277110,1,458361.83,-458361.83
C703367289,1,548677.33,-548677.33
C70399641,1,106434.23,-106434.23
C705070035,1,146743.13,-146743.13
C705152518,1,496128.26,-496128.26
C705295084,1,395531.72,-395531.72
C705419652,1,120411.9,-120411.9
C705981026,1,2198224.71,-2198224.71
C706467919,1,2023920.09,-2023920.09
C706587857,1,972713.05,-972713.05
C706829068,1,14385.54,-14385.54
C706933703,1,2254934.36,-2254934.36
C707039983,1,722832.95,-722832.95
C70707388,1,665676.43,-665676.43
C707980152,1,1857935.57,-1857935.57
C708222638,1,1820864.64,-1820864.64
C708298285,1,799797.88,-799797.88
C708686257,1,1454592.61,-1454592.61
C70903191,1,5349.74,-5349.74
C709213920,1,400517.07,-400517.07
C709433004,1,115535.52,-115535.52
C71043059,1,456930.88,-456930.88
C71055143,1,271908.4,-271908.4
C710580864,1,167715.53,-167715.53
C710694637,1,40873.25,-40873.25
C710869590,1,210952.24,-210952.24
C710887172,1,567932.31,-567932.31
C711027580,1,17569.42,-17569.42
C711131179,1,1171751.17,-1171751.17
C711340026,1,428239.03,-428239.03
C711344285,1,530377.28,-530377.28
C711446907,1,313418.28,-313418.28
C711547506,1,2754759.04,-2754759.04
C711809884,1,222694.08,-222694.08
C711889939,1,558136.45,-558136.45
C712071117,1,283429.1,-283429.1
C712250463,1,81677.17,-81677.17
C712828337,1,249791.3,-249791.3
C712964669,1,21580.37,-21580.37
C712970415,1,82869.09,-82869.09
C712970778,1,374178.28,-374178.28
C713573924,1,188854.39,-188854.39
C713785224,1,234853.95,-234853.95
C714048857,1,93253.25,-93253.25
C714182090,1,626673.66,-626673.66
C714385617,1,10000000.0,-10000000.0
C714886527,1,748726.81,-748726.81
C715029330,1,1868438.44,-1868438.44
C715571167,1,38580.45,-38580.45
C715754415,1,367364.8,-367364.8
C715880605,1,188441.76,-188441.76
C715932448,1,526787.54,-526787.54
C7162498,1,10000000.0,-10000000.0
C716606813,1,65365.11,-65365.11
C71665357,1,291305.98,-291305.98
C716780385,1,2815893.17,-2815893.17
C71755087,1,561149.9,-561149.9
C717731676,1,1397162.15,-1397162.15
C71817191,1,728256.03,-728256.03
C718213394,1,2776135.33,-2776135.33
C718215446,1,813133.35,-813133.35
C718351152,1,668473.23,-668473.23
C718874269,1,2468740.94,-2468740.94
C719370249,1,155761.29,-155761.29
C719693497,1,440962.56,-440962.56
C72000056,1,900362.48,-900362.48
C721022515,1,134383.84,-134383.84
C721399587,1,3774746.08,-3774746.08
C721676184,1,8142605.46,-8142605.46
C721700955,1,2050727.81,-2050727.81
C722054736,1,174.92,-174.92
C722109752,1,678058.75,-678058.75
C722639909,1,259820.39,-259820.39
C722684356,1,3544.76,-3544.76
C722855847,1,27951.26,-27951.26
C722954269,1,705529.08,-705529.08
C723006620,1,854550.85,-854550.85
C723019595,1,2626957.79,-2626957.79
C723093483,1,466218.08,-466218.08
C723141426,1,167907.12,-167907.12
C723173004,1,588173.24,-588173.24
C723208527,1,116974.87,-116974.87
C723840682,1,59893.41,-59893.41
C723906274,1,1266752.6,-1266752.6
C724176081,1,3551771.18,-3551771.18
C724193820,1,10000000.0,-10000000.0
C724206684,1,296699.39,-296699.39
C724693370,1,399045.08,0.0
C725236553,1,21987.0,-21987.0
C725405279,1,54235.7,-54235.7
C725597637,1,2066446.27,-2066446.27
C725816726,1,489111.71,-489111.71
C725825783,1,18887.0,-18887.0
C725915377,1,696763.08,-696763.08
C726278083,1,651477.38,-651477.38
C726617458,1,326052.83,-326052.83
C726730575,1,10000000.0,-10000000.0
C726906653,1,410299.86,-410299.86
C727037964,1,95235.46,-95235.46
C727140107,1,1451083.08,-1451083.08
C727455113,1,333390.18,-333390.18
C727542577,1,40231.56,-40231.56
C7277039,1,2641674.43,-2641674.43
C72780172,1,1064425.7,-1064425.7
C728143038,1,82527.13,-82527.13
C728363232,1,27584.17,-27584.17
C728560783,1,191834.14,-191834.14
C728718059,1,2539898.07,-2539898.07
C728984460,1,4953893.08,0.0
C729003789,1,0.0,0.0
C729254604,1,190590.65,-190590.65
C729569848,1,175972.28,-175972.28
C72958099,1,1778520.7,-1778520.7
C729877384,1,239473.85,-239473.85
C729983243,1,332138.32,-332138.32
C730317157,1,73929.99,-73929.99
C730675323,1,140523.4,-140523.4
C730998900,1,16207.04,-16207.04
C731157772,1,70239.81,-70239.81
C73136408,1,426323.38,-426323.38
C731376303,1,2388251.16,-2388251.16
C731475693,1,487276.8,-487276.8
C731677275,1,114253.58,-114253.58
C731792064,1,10000000.0,-10000000.0
C731901376,1,5175876.53,-5175876.53
C732111322,1,33676.59,-33676.59
C732436109,1,248962.83,-248962.83
C732624402,1,50279.4,-50279.4
C73290469,1,1515291.19,-1515291.19
C732924093,1,585396.14,-585396.14
C733220553,1,2198220.97,-2198220.97
C733742491,1,983417.49,-983417.49
C733845370,1,475693.24,-475693.24
C734008057,1,223730.4,-223730.4
C735225531,1,2082884.49,-2082884.49
C735463888,1,4022667.54,-4022667.54
C735610108,1,699183.61,-699183.61
C735684642,1,1494432.21,-1494432.21
C735929753,1,257643.59,-257643.59
C735977,1,376639.05,-376639.05
C736093511,1,1561891.66,-1561891.66
C736248524,1,1082200.06,-1082200.06
C73677947,1,42659.39,-42659.39
C737314180,1,10000000.0,-10000000.0
C737805330,1,1052668.73,-1052668.73
C738020926,1,202952.03,-202952.03
C738179255,1,1486052.97,-1486052.97
C738609409,1,2985840.4,-2985840.4
C739010400,1,626195.24,-626195.24
C739289668,1,360688.3,-360688.3
C739431473,1,70072.66,-70072.66
C739578791,1,2885466.96,-2885466.96
C739766096,1,3070709.95,-3070709.95
C739793738,1,879810.51,-879810.51
C739877872,1,362988.52,-362988.52
C740325067,1,7068115.67,-7068115.67
C740474912,1,2312944.11,-2312944.11
C740548252,1,1158358.08,-1158358.08
C740797300,1,236388.4,-236388.4
C740943100,1,4961014.03,-4961014.03
C741331613,1,376059.27,-376059.27
C741504749,1,8980853.88,-8980853.88
C741693784,1,177680.54,-177680.54
C742014717,1,412511.32,-412511.32
C74206025,1,265680.73,-265680.73
C742098592,1,392767.71,-392767.71
C742508903,1,18035.14,-18035.14
C742545295,1,18982.32,-18982.32
C742560107,1,2598276.05,-2598276.05
C742596177,1,2634032.61,-2634032.61
C74298259,1,1155128.91,-1155128.91
C742996578,1,128426.58,-128426.58
C743019474,1,763913.96,-763913.96
C743026974,1,597806.2,-597806.2
C743091050,1,494453.52,-494453.52
C743185292,1,435166.65,-435166.65
C743231238,1,71511.19,-71511.19
C743239060,1,1627389.26,-1627389.26
C743472915,1,39379.45,-39379.45
C743505070,1,4022408.76,-4022408.76
C743603317,1,133632.24,-133632.24
C743630497,1,371449.7,-371449.7
C743926133,1,1504.73,-1504.73
C744161547,1,27059.86,-27059.86
C744316850,1,1282971.57,-1282971.57
C744563060,1,1644749.94,-1644749.94
C744665522,1,346293.24,-346293.24
C744746510,1,27483.79,-27483.79
C744892229,1,299172.82,-299172.82
C745199175,1,1158373.23,-1158373.23
C74534388,1,89631.24,-89631.24
C745648946,1,1974352.3,-1974352.3
C745740843,1,281087.01,-281087.01
C745977891,1,450489.27,-450489.27
C74627202,1,739584.33,-739584.33
C746928702,1,27276.07,-27276.07
C747042147,1,636942.02,-636942.02
C747186981,1,5044147.53,-5044147.53
C747251675,1,806863.3,-806863.3
C747295947,1,3452538.75,-3452538.75
C747436564,1,376367.26,-376367.26
C747760381,1,653949.74,-653949.74
C747807405,1,288263.38,-288263.38
C748275134,1,8813323.11,-8813323.11
C749159040,1,760625.76,-760625.76
C749254504,1,382960.64,-382960.64
C749563037,1,10000000.0,-10000000.0
C749892305,1,1398166.84,-1398166.84
C749981943,1,416001.33,0.0
C75004200,1,520500.14,-520500.14
C750171680,1,93581.19,-93581.19
C750241530,1,4354175.33,-4354175.33
C750260053,1,282500.69,-282500.69
C750509301,1,2274766.1,-2274766.1
C750908080,1,155028.83,-155028.83
C7511880,1,91655.26,-91655.26
C75122895,1,425861.93,-425861.93
C751624512,1,4738282.28,-4738282.28
C752353094,1,4814.69,-4814.69
C752396851,1,36942.13,-36942.13
C752410137,1,1589614.75,-1589614.75
C752563135,1,2198224.71,-2198224.71
C752627210,1,10000000.0,-10000000.0
C753670111,1,110344.11,-110344.11
C753726287,1,140333.35,-140333.35
C754293523,1,1011606.26,-1011606.26
C754386554,1,12619.29,-12619.29
C754455797,1,3879669.76,-3879669.76
C754606465,1,157277.0,-157277.0
C754902447,1,146061.11,-146061.11
C755286039,1,26654.46,-26654.46
C755656980,1,503620.99,-503620.99
C755720806,1,235075.62,-235075.62
C755809826,1,1068398.61,-1068398.61
C755916898,1,453699.35,-453699.35
C756143103,1,1301410.68,-1301410.68
C756162144,1,29988.0,-29988.0
C756454870,1,810039.19,-810039.19
C757385548,1,902483.91,-902483.91
C75762686,1,221167.84,-221167.84
C757889087,1,1445166.74,-1445166.74
C758006561,1,37796.75,-37796.75
C758390812,1,574588.22,-574588.22
C758510706,1,2249574.01,-2249574.01
C758551247,1,205129.12,-205129.12
C759307305,1,2108589.59,-2108589.59
C759396393,1,2656973.04,-2656973.04
C759761137,1,72547.29,-72547.29
C759888632,1,239556.06,-239556.06
C759912226,1,17051.69,-17051.69
C76062067,1,6703831.4,-6703831.4
C760905654,1,2479691.37,-2479691.37
C761440890,1,533269.77,-533269.77
C761504463,1,8006429.04,-8006429.04
C761772957,1,43440.97,-43440.97
C762854717,1,1651948.79,-1651948.79
C763112814,1,895565.06,-895565.06
C763158589,1,204951.37,-204951.37
C763225876,1,781953.11,-781953.11
C763431178,1,456930.88,-456930.88
C76442447,1,8994286.69,-8994286.69
C764461588,1,580010.03,-580010.03
C764985389,1,2938833.22,-2938833.22
C765019511,1,1436.38,-1436.38
C765034168,1,319887.08,-319887.08
C765437817,1,639468.22,-639468.22
C765450059,1,21580.37,-21580.37
C765542,1,781.93,-781.93
C765888387,1,2429711.09,-2429711.09
C766182565,1,10000000.0,-10000000.0
C766442736,1,124057.58,-124057.58
C766999247,1,17733.57,-17733.57
C767035250,1,684174.46,-684174.46
C767066926,1,141410.98,-141410.98
C767243506,1,3477438.49,-3477438.49
C767286102,1,1487505.07,-1487505.07
C767295910,1,2914653.69,-2914653.69
C767478867,1,1674146.06,-1674146.06
C767567328,1,1864022.05,-1864022.05
C767812247,1,17569.42,-17569.42
C767878011,1,397069.12,-397069.12
C768066152,1,356224.26,-356224.26
C768827256,1,201988.55,-201988.55
C7692150,1,897875.35,-897875.35
C76954571,1,55828.87,-55828.87
C769822179,1,1782737.6,-1782737.6
C770294842,1,3085.45,-3085.45
C770353571,1,5618179.9,-5618179.9
C770584215,1,21332.46,-21332.46
C770927537,1,49423.31,-49423.31
C771163854,1,3608191.52,-3608191.52
C771336671,1,398041.98,-398041.98
C771544520,1,5614246.07,-5614246.07
C771564749,1,1021129.67,-1021129.67
C77163673,1,1096187.24,-1096187.24
C771703338,1,2627070.5,-2627070.5
C771874815,1,597806.2,-597806.2
C772620167,1,1298609.73,-1298609.73
C773613907,1,119.65,-119.65
C774105103,1,377038.53,-377038.53
C774406325,1,50820.71,-50820.71
C774500664,1,1567549.99,-1567549.99
C774736612,1,66448.19,-66448.19
C774814056,1,4644693.12,-4644693.12
C775037479,1,539087.79,-539087.79
C775733773,1,268641.82,-268641.82
C775816840,1,4375931.29,-4375931.29
C77588545,1,36996.83,-36996.83
C775900945,1,2424380.16,-2424380.16
C776030932,1,669536.75,-669536.75
C776075442,1,871893.15,-871893.15
C776297547,1,297846.16,-297846.16
C776336653,1,20314.97,-20314.97
C776636792,1,16514.64,-16514.64
C776645949,1,164502.06,-164502.06
C776765192,1,31329.62,-31329.62
C776792146,1,94613.12,-94613.12
C776987005,1,2019508.99,-2019508.99
C777044549,1,1463764.35,-1463764.35
C777407608,1,10565.0,-10565.0
C777622163,1,1424002.7,-1424002.7
C777851401,1,1688761.08,-1688761.08
C777990468,1,297465.74,-297465.74
C778071008,1,63416.99,-63416.99
C778841349,1,53340.45,-53340.45
C778909639,1,13962.0,-13962.0
C778960214,1,11630.38,-11630.38
C779070878,1,145067.24,-145067.24
C779194867,1,11481.0,-11481.0
C779464023,1,1459180.14,-1459180.14
C779716783,1,29611.08,-29611.08
C780357987,1,2799902.39,-2799902.39
C780368561,1,59127.34,-59127.34
C780587384,1,8950011.46,-8950011.46
C780642333,1,1423627.83,-1423627.83
C780743034,1,10000000.0,-10000000.0
C780905436,1,2571605.04,-2571605.04
C781269019,1,489714.94,-489714.94
C781397101,1,134313.22,-134313.22
C782267522,1,80800.21,-80800.21
C782313486,1,98692.72,-98692.72
C782460784,1,133632.24,-133632.24
C782470219,1,7482670.24,-7482670.24
C782494245,1,16182.7,-16182.7
C782995006,1,1265656.44,-1265656.44
C783357937,1,211186.03,-211186.03
C783919407,1,463891.31,-463891.31
C78395024,1,3243092.91,-3243092.91
C784347509,1,92043.22,-92043.22
C784365883,1,2629417.41,-2629417.41
C784554482,1,2908264.69,-2908264.69
C784559856,1,37357.32,-37357.32
C784866685,1,135977.23,-135977.23
C785242501,1,261874.86,-261874.86
C785373587,1,146127.1,-146127.1
C785601242,1,2100.0,-2100.0
C785953522,1,4559921.56,-4559921.56
C78608080,1,228416.57,-228416.57
C786114805,1,21571.0,-21571.0
C786298819,1,727792.98,-727792.98
C786455622,1,2542664.27,0.0
C786484425,1,339682.13,-339682.13
C786548391,1,3965182.83,-3965182.83
C786682293,1,513610.51,-513610.51
C786761311,1,92735.71,-92735.71
C787135844,1,267564.83,-267564.83
C787232450,1,157628.35,-157628.35
C787438846,1,298384.21,-298384.21
C787624212,1,1182557.97,-1182557.97
C787958197,1,2145934.81,-2145934.81
C788474412,1,250223.24,-250223.24
C788558672,1,2498837.82,-2498837.82
C788747190,1,2658595.89,-2658595.89
C788790720,1,17320.91,-17320.91
C78926936,1,306675.37,-306675.37
C789526780,1,6274752.67,-6274752.67
C789938480,1,846589.73,-846589.73
C790089745,1,435867.16,-435867.16
C790140463,1,47984.43,-47984.43
C790188952,1,1290619.25,-1290619.25
C790263218,1,87219.11,-87219.11
C790340353,1,151.0,-151.0
C790384924,1,642364.74,-642364.74
C790582807,1,4417191.86,-4417191.86
C790635066,1,48266.8,-48266.8
C791079404,1,4713935.64,-4713935.64
C791144032,1,2897907.81,-2897907.81
C791741339,1,30467.69,-30467.69
C792080060,1,10000000.0,-10000000.0
C792080112,1,296186.51,-296186.51
C792281006,1,9725837.08,-9725837.08
C792347661,1,1425062.97,-1425062.97
C792651637,1,10000000.0,-10000000.0
C792987085,1,148305.3,-148305.3
C793449159,1,353090.95,-353090.95
C794060279,1,3116833.75,-3116833.75
C794290057,1,10000000.0,-10000000.000000004
C794571885,1,769619.59,-769619.59
C79473657,1,818639.22,-818639.22
C794947414,1,4841332.26,-4841332.26
C795290167,1,18028.13,-18028.13
C795574446,1,1265379.37,-1265379.37
C795915077,1,89845.29,-89845.29
C796012531,1,4222595.06,-4222595.06
C796147836,1,561374.78,-561374.78
C796312778,1,6512846.44,-6512846.44
C796414235,1,88649.1,-88649.1
C796435829,1,188854.39,-188854.39
C796529058,1,1936403.59,-1936403.59
C796773856,1,489514.32,-489514.32
C797411112,1,375141.86,-375141.86
C797588864,1,2319926.01,-2319926.01
C798134746,1,1244037.74,-1244037.74
C798159363,1,813775.73,-813775.73
C798424604,1,1018645.2,-1018645.2
C798979222,1,9033760.73,-9033760.73
C799015840,1,7809301.98,-7809301.98
C799225890,1,10000000.0,-10000000.0
C799393307,1,4075956.58,-4075956.58
C799430524,1,198383.8,-198383.8
C79951219,1,4022667.54,-4022667.54
C799860005,1,3523089.46,-3523089.46
C799888811,1,4252656.95,-4252656.95
C800259537,1,4892226.25,-4892226.25
C800929462,1,78357.77,-78357.77
C801116845,1,296156.97,-296156.97
C801354252,1,378688.65,-378688.65
C801580496,1,4672401.04,-4672401.04
C80183609,1,829645.3,-829645.3
C802285127,1,1543975.74,-1543975.74
C802509612,1,215013.3,-215013.3
C802639228,1,4032691.34,-4032691.34
C803411135,1,164213.17,-164213.17
C803647471,1,10000000.0,-10000000.0
C803703656,1,1832319.42,-1832319.42
C80387919,1,48078.85,-48078.85
C804554509,1,1202443.49,-1202443.49
C804647095,1,319883.28,-319883.28
C804681656,1,3887853.15,-3887853.15
C80491623,1,191834.14,-191834.14
C805258361,1,458603.07,-458603.07
C805284167,1,43357.65,-43357.65
C805718496,1,799517.33,-799517.33
C805776817,1,2554948.41,-2554948.41
C805912404,1,24382.08,-24382.08
C806145630,1,969259.07,-969259.07
C806333119,1,9511.69,-9511.69
C806437930,1,263401.81,-263401.81
C806769154,1,5489302.04,-5489302.04
C806917038,1,2942177.94,-2942177.94
C807173004,1,75659.33,-75659.33
C807604201,1,1218165.88,-1218165.88
C808321528,1,14360.12,-14360.12
C80837759,1,151715.39,-151715.39
C8083838,1,489944.93,-489944.93
C808430979,1,1567591.24,-1567591.24
C808515301,1,3735525.0,-3735525.0
C808767907,1,2388251.16,-2388251.16
C809054944,1,945131.85,-945131.85
C809314999,1,1822754.86,-1822754.86
C809421762,1,172915.56,-172915.56
C809677827,1,70382.18,-70382.18
C809683747,1,313936.67,-313936.67
C810055905,1,684174.46,-684174.46
C810305173,1,4094.07,-4094.07
C810552146,1,268230.43,-268230.43
C810576421,1,638487.85,-638487.85
C810591075,1,53315.31,-53315.31
C811362525,1,21738.98,-21738.98
C811562034,1,5166728.87,-5166728.87
C811947733,1,2251225.38,-2251225.38
C812001868,1,4445514.2,-4445514.2
C812117475,1,4676.42,-4676.42
C812331836,1,79717.14,-79717.14
C812613458,1,174296.71,-174296.71
C813115168,1,2662734.59,-2662734.59
C813165216,1,495977.84,-495977.84
C813852044,1,486060.16,-486060.16
C813936493,1,1011606.26,-1011606.26
C814345778,1,548161.93,-548161.93
C814413517,1,70173.64,-70173.64
C814528974,1,134227.05,-134227.05
C815195284,1,365332.78,-365332.78
C815279404,1,781183.07,-781183.07
C81587291,1,4526748.52,-4526748.52
C816315846,1,672812.53,-672812.53
C816802649,1,1265033.25,-1265033.25
C816867193,1,756426.12,-756426.12
C817565031,1,87167.88,-87167.88
C817672066,1,3054359.4,-3054359.4
C817857207,1,1150561.97,-1150561.97
C817947790,1,283121.68,-283121.68
C818165739,1,185510.21,-185510.21
C818444263,1,635409.32,-635409.32
C818466696,1,497526.17,-497526.17
C818983201,1,343429.34,-343429.34
C819453413,1,285376.6,-285376.6
C819461207,1,115881.21,-115881.21
C819607740,1,4863106.47,-4863106.47
C819618584,1,10000000.0,-10000000.0
C819849169,1,203848.61,-203848.61
C820024675,1,357226.8,-357226.8
C820569216,1,44116.87,-44116.87
C820901487,1,21531.0,-21531.0
C821430696,1,2938833.22,-2938833.22
C821616305,1,230652.43,-230652.43
C821777202,1,4364760.42,-4364760.42
C822183230,1,482679.6,-482679.6
C822440427,1,286306.33,-286306.33
C822799769,1,8980853.88,-8980853.88
C822900325,1,159232.01,-159232.01
C823071811,1,207801.38,-207801.38
C823289261,1,1571565.56,-1571565.56
C823324093,1,5245375.3,-5245375.3
C823346399,1,4094.07,-4094.07
C823542906,1,110457.0,-110457.0
C823598101,1,781.93,-781.93
C82400750,1,103949.5,-103949.5
C824215467,1,397069.12,-397069.12
C824268591,1,1454592.61,-1454592.61
C824646662,1,10000000.0,-10000000.0
C824783072,1,2131624.18,-2131624.18
C825596697,1,113687.0,-113687.0
C825902720,1,61487.67,-61487.67
C826118779,1,264058.41,-264058.41
C826677509,1,4017972.88,-4017972.88
C82669876,1,2757431.53,-2757431.53
C826788482,1,16296.46,-16296.46
C827588953,1,4104942.7,-4104942.7
C828020985,1,1139165.57,-1139165.57
C828265234,1,2070939.88,-2070939.88
C828281311,1,3596.83,-3596.83
C828287936,1,181545.14,-181545.14
C828364266,1,121626.82,-121626.82
C828404341,1,283415.1,-283415.1
C82858527,1,1048.63,-1048.63
C828932813,1,196254.03,-196254.03
C828966021,1,136983.26,-136983.26
C829027470,1,108783.2,-108783.2
C829335128,1,2763025.35,-2763025.35
C829436029,1,346293.24,-346293.24
C829550304,1,261331.82,-261331.82
C829777561,1,10000000.0,-10000000.0
C829975560,1,354441.19,-354441.19
C82999164,1,1495203.8,-1495203.8
C830157856,1,282332.91,-282332.91
C830197617,1,912950.54,-912950.54
C83063124,1,1312406.14,-1312406.14
C830817076,1,737285.03,-737285.03
C830861574,1,983417.49,-983417.49
C831067844,1,358529.2,-358529.2
C831325954,1,10000000.0,-10000000.0
C831752854,1,4530.71,-4530.71
C831891422,1,99139.27,-99139.27
C832155685,1,64557.77,-64557.77
C832223915,1,66941.04,-66941.04
C832555372,1,0.0,0.0
C832632407,1,99804.21,-99804.21
C832741739,1,157353.39,-157353.39
C832863308,1,247455.25,-247455.25
C83368332,1,1947831.96,-1947831.96
C833791313,1,1383818.98,-1383818.98
C833989982,1,2960254.17,-2960254.17
C834571675,1,77773.14,-77773.14
C834601814,1,155799.82,-155799.82
C835019402,1,915672.67,-915672.67
C835134180,1,668595.91,-668595.91
C835169130,1,50845.13,-50845.13
C835769230,1,24773.86,-24773.86
C836001849,1,2028897.08,-2028897.08
C836135331,1,210691.92,-210691.92
C836452372,1,115881.21,-115881.21
C83653019,1,126375.17,-126375.17
C836610580,1,106654.67,-106654.67
C836797981,1,13774.15,-13774.15
C836986280,1,398711.68,-398711.68
C837087174,1,982414.06,-982414.06
C837305312,1,1636403.22,-1636403.22
C837464075,1,282272.93,-282272.93
C838045354,1,79039.81,-79039.81
C838054431,1,645135.6,-645135.6
C838062695,1,10000000.0,-10000000.0
C838079737,1,227668.22,-227668.22
C838658203,1,6199009.0,-6199009.0
C839142171,1,57040.65,-57040.65
C839366750,1,508929.61,-508929.61
C840083671,1,181.0,-181.0
C840095827,1,60726.57,-60726.57
C840188997,1,793886.87,-793886.87
C840630111,1,8274020.94,-8274020.94
C840664227,1,49966.72,-49966.72
C84071102,1,412668.39,-412668.39
C840795008,1,9977761.05,-9977761.05
C840857519,1,44044.79,-44044.79
C841210881,1,1232239.39,-1232239.39
C841492640,1,1503297.45,-1503297.45
C841535427,1,74581.07,-74581.07
C841821564,1,10000000.0,-10000000.0
C841867558,1,185510.21,-185510.21
C841995363,1,3477438.49,-3477438.49
C842027258,1,496128.26,-496128.26
C842156378,1,288148.22,-288148.22
C842658651,1,4720554.95,-4720554.95
C842684426,1,747282.4,-747282.4
C84275859,1,135845.3,-135845.3
C843030857,1,2344540.14,-2344540.14
C843090294,1,525155.79,-525155.79
C843174735,1,7807640.17,-7807640.17
C843436467,1,2113271.99,-2113271.99
C844080619,1,106460.7,-106460.7
C844374854,1,10000000.0,-10000000.0
C844803674,1,574072.72,-574072.72
C844873214,1,549159.68,-549159.68
C845019567,1,12804.74,-12804.74
C8451222,1,125822.44,-125822.44
C845451769,1,710385.55,-710385.55
C845487324,1,1005346.72,-1005346.72
C845507735,1,65761.13,-65761.13
C845679365,1,905919.58,-905919.58
C84594080,1,237642.64,-237642.64
C846061626,1,314976.75,-314976.75
C847336008,1,601494.61,-601494.61
C84753955,1,1093155.19,-1093155.19
C847645948,1,1777674.32,-1777674.32
C847682979,1,282332.91,-282332.91
C847706686,1,440962.56,-440962.56
C848033794,1,235763.38,-235763.38
C848070944,1,213463.32,-213463.32
C849209216,1,8931607.89,-8931607.89
C849644821,1,14343.03,-14343.03
C850343949,1,1489970.0,-1489970.0
C850424960,1,7360.15,-7360.15
C850743663,1,967153.5,-967153.5
C850961884,1,263401.81,-263401.81
C851016578,1,9465988.82,-9465988.82
C851065850,1,175597.64,-175597.64
C851101642,1,834592.4,-834592.4
C851163410,1,580673.57,-580673.57
C851172808,1,1397689.48,-1397689.48
C851249845,1,652782.54,-652782.54
C851631639,1,378688.65,-378688.65
C851990266,1,76732.89,-76732.89
C852832309,1,214793.32,-214793.32
C853148295,1,1789155.73,-1789155.73
C853284926,1,248799.49,-248799.49
C853309342,1,697226.2,-697226.2
C853796614,1,6749.18,-6749.18
C853837808,1,2249574.01,-2249574.01
C853913532,1,797710.8,-797710.8
C854622383,1,7360.15,-7360.15
C855053423,1,57658.26,-57658.26
C855788158,1,6249265.86,-6249265.86
C856130608,1,195708.55,-195708.55
C856217790,1,561948.38,-561948.38
C856398760,1,43996.54,-43996.54
C85662089,1,164519.7,-164519.7
C856811510,1,161147.38,-161147.38
C857225298,1,555574.92,-555574.92
C85727598,1,2284476.12,-2284476.12
C857672087,1,114627.08,-114627.08
C85776880,1,387773.97,-387773.97
C857807998,1,418971.0,-418971.0
C857985850,1,577301.73,-577301.73
C858034086,1,2108440.98,-2108440.98
C858235429,1,330665.02,-330665.02
C858739147,1,1048100.0,-1048100.0
C858947550,1,707870.44,-707870.44
C858959216,1,1996.17,-1996.17
C859067773,1,171623.1,-171623.1
C85943381,1,112835.43,-112835.43
C859655738,1,609416.21,-609416.21
C860160503,1,326394.8,-326394.8
C860207877,1,157137.97,-157137.97
C860413679,1,1897921.7,-1897921.7
C860545419,1,1644749.94,-1644749.94
C860758125,1,203119.08,-203119.08
C86115030,1,613386.47,-613386.47
C861292985,1,4120.14,-4120.14
C862057815,1,22117.99,-22117.99
C862377395,1,87541.41,-87541.41
C862388637,1,114169.66,-114169.66
C862440440,1,266766.78,-266766.78
C862823643,1,513693.13,-513693.13
C862942009,1,249159.26,-249159.26
C863413785,1,240746.27,-240746.27
C86350927,1,4993938.87,-4993938.87
C863602835,1,1335959.76,-1335959.76
C863742411,1,1035401.2,-1035401.2
C863787360,1,2651994.1,-2651994.1
C863943949,1,5912204.0,-5912204.0
